,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
20,WHEAT - CHICAGO BOARD OF TRADE,60808,2006-08-08,001602,CBT,0,1,467379,80374,75503,93163,256902,233061,430439,401727,36940,65652,357508,73887,91782,44082,211835,182425,329804,318289,27704,39219,109871,49293,26527,6275,45067,50636,100635,83438,9236,26433,-14709.0,3322.0,1964.0,-10964.0,-6865.0,-4917.0,-14507.0,-13917.0,-202.0,-792.0,100,17.2,16.2,19.9,55.0,49.9,92.1,86.0,7.9,14.0,100,20.7,25.7,12.3,59.3,51.0,92.3,89.0,7.7,11.0,100,44.9,24.1,5.7,41.0,46.1,91.6,75.9,8.4,24.1,377,92,125,148,64,95,283,290,361,94,142,108,51,85,238,262,225,74,62,33,26,73,116,155,24.5,20.5,36.9,28.9,24.4,16.1,35.6,21.3,31.2,25.4,45.7,35.9,31.2,24.0,45.7,33.4,27.1,14.7,44.2,25.0,27.0,14.6,42.6,23.6,"(CONTRACTS OF 5,000 BUSHELS)"
21,WHEAT - CHICAGO BOARD OF TRADE,60801,2006-08-01,001602,CBT,0,1,482088,77052,73539,104127,263767,237978,444946,415644,37142,66444,373481,73208,90449,55370,217193,188425,345771,334244,27710,39237,108607,46065,25311,6536,46574,49553,99175,81400,9432,27207,1764.0,-4278.0,5401.0,4556.0,-913.0,-12833.0,-635.0,-2876.0,2399.0,4640.0,100,16.0,15.3,21.6,54.7,49.4,92.3,86.2,7.7,13.8,100,19.6,24.2,14.8,58.2,50.5,92.6,89.5,7.4,10.5,100,42.4,23.3,6.0,42.9,45.6,91.3,74.9,8.7,25.1,366,85,127,142,59,91,270,280,347,87,142,104,48,81,227,253,217,73,58,31,25,72,112,150,23.8,20.1,35.7,28.2,23.7,15.7,34.5,20.7,29.9,24.7,43.9,34.9,29.9,23.4,43.9,32.6,27.2,14.8,44.9,25.2,27.1,14.6,43.2,23.8,"(CONTRACTS OF 5,000 BUSHELS)"
22,WHEAT - CHICAGO BOARD OF TRADE,60725,2006-07-25,001602,CBT,0,1,480324,81330,68138,99571,264680,250811,445581,418520,34743,61804,377921,78069,84825,53973,218572,201212,350614,340010,27307,37911,102403,45388,25440,3471,46108,49599,94967,78510,7436,23893,4959.0,931.0,-5436.0,3798.0,-247.0,4503.0,4482.0,2865.0,477.0,2094.0,100,16.9,14.2,20.7,55.1,52.2,92.8,87.1,7.2,12.9,100,20.7,22.4,14.3,57.8,53.2,92.8,90.0,7.2,10.0,100,44.3,24.8,3.4,45.0,48.4,92.7,76.7,7.3,23.3,367,87,121,141,60,94,275,275,349,95,132,101,49,88,229,252,216,68,60,27,25,73,109,147,23.6,21.3,35.1,29.1,23.6,16.4,34.3,21.7,29.5,25.9,43.1,35.6,29.5,24.5,43.1,33.6,28.2,15.4,46.3,26.0,27.9,15.2,45.4,24.9,"(CONTRACTS OF 5,000 BUSHELS)"
23,WHEAT - CHICAGO BOARD OF TRADE,60718,2006-07-18,001602,CBT,0,1,475365,80399,73574,95773,264927,246308,441099,415655,34266,59710,379509,76288,86856,55020,221260,201218,352568,343094,26941,36415,95856,41337,23944,3527,43667,45090,88531,72561,7325,23295,6535.0,3218.0,-1914.0,58.0,2280.0,7785.0,5556.0,5929.0,979.0,606.0,100,16.9,15.5,20.1,55.7,51.8,92.8,87.4,7.2,12.6,100,20.1,22.9,14.5,58.3,53.0,92.9,90.4,7.1,9.6,100,43.1,25.0,3.7,45.6,47.0,92.4,75.7,7.6,24.3,362,84,136,132,57,87,260,273,343,85,140,94,45,82,212,252,207,67,57,34,27,66,109,147,24.0,22.3,35.5,30.2,24.0,17.6,34.9,22.7,29.6,26.7,43.3,36.5,29.6,25.2,43.3,33.9,30.5,16.7,48.1,27.0,29.3,16.0,45.4,24.7,"(CONTRACTS OF 5,000 BUSHELS)"
24,WHEAT - CHICAGO BOARD OF TRADE,60711,2006-07-11,001602,CBT,0,1,468830,77181,75488,95715,262647,238523,435543,409726,33287,59104,378951,74138,88348,57631,220866,195632,352635,341611,26316,37340,89879,37194,21291,3933,41781,42891,82908,68115,6971,21764,9865.0,6975.0,-1149.0,-2562.0,4713.0,14583.0,9126.0,10872.0,739.0,-1007.0,100,16.5,16.1,20.4,56.0,50.9,92.9,87.4,7.1,12.6,100,19.6,23.3,15.2,58.3,51.6,93.1,90.1,6.9,9.9,100,41.4,23.7,4.4,46.5,47.7,92.2,75.8,7.8,24.2,353,98,122,122,56,88,252,262,336,95,126,92,45,81,214,241,189,56,53,27,25,65,96,133,24.5,22.3,35.8,30.4,24.4,17.7,35.4,22.6,29.8,26.5,43.4,36.4,29.8,25.1,43.4,33.6,31.3,16.9,47.1,27.8,29.3,16.3,43.8,25.4,"(CONTRACTS OF 5,000 BUSHELS)"
25,WHEAT - CHICAGO BOARD OF TRADE,60703,2006-07-03,001602,CBT,0,1,458965,70206,76637,98277,257934,223940,426417,398854,32548,60111,375512,66998,91847,60882,221098,183519,348978,336248,26534,39264,83453,36753,18335,3850,36836,40421,77439,62606,6014,20847,-2772.0,1072.0,7642.0,-5369.0,951.0,-4288.0,-3346.0,-2015.0,574.0,-757.0,100,15.3,16.7,21.4,56.2,48.8,92.9,86.9,7.1,13.1,100,17.8,24.5,16.2,58.9,48.9,92.9,89.5,7.1,10.5,100,44.0,22.0,4.6,44.1,48.4,92.8,75.0,7.2,25.0,345,85,132,125,55,81,247,261,327,83,138,94,48,74,209,242,182,59,48,27,21,62,93,128,24.9,21.5,36.0,29.6,24.9,17.2,35.8,21.9,30.3,24.8,43.7,34.6,30.3,24.0,43.6,32.0,33.7,17.6,49.8,28.2,30.2,16.4,45.8,26.3,"(CONTRACTS OF 5,000 BUSHELS)"
26,WHEAT - CHICAGO BOARD OF TRADE,60627,2006-06-27,001602,CBT,0,1,461737,69134,68995,103646,256983,228228,429763,400869,31974,60868,380504,66231,83159,68181,219854,188682,354266,340022,26238,40482,81233,33837,16770,4531,37129,39546,75497,60847,5736,20386,-14770.0,-3513.0,-7275.0,-528.0,-8461.0,-5323.0,-12502.0,-13126.0,-2268.0,-1644.0,100,15.0,14.9,22.4,55.7,49.4,93.1,86.8,6.9,13.2,100,17.4,21.9,17.9,57.8,49.6,93.1,89.4,6.9,10.6,100,41.7,20.6,5.6,45.7,48.7,92.9,74.9,7.1,25.1,340,90,118,124,59,83,248,258,326,89,126,95,54,77,215,242,172,52,46,26,20,62,88,121,24.8,22.1,35.4,30.4,24.7,17.9,35.3,22.7,29.9,25.5,42.7,35.1,29.8,24.4,42.7,32.0,34.5,17.9,50.5,28.2,30.6,16.8,46.4,25.9,"(CONTRACTS OF 5,000 BUSHELS)"
27,WHEAT - CHICAGO BOARD OF TRADE,60620,2006-06-20,001602,CBT,0,1,476507,72647,76270,104174,265444,233551,442265,413995,34242,62512,400063,66750,87319,75403,228953,194756,371106,357478,28957,42585,76444,30309,13363,4359,36491,38795,71159,56517,5285,19927,-14470.0,-13003.0,-4820.0,2619.0,169.0,-6453.0,-10215.0,-8654.0,-4255.0,-5816.0,100,15.2,16.0,21.9,55.7,49.0,92.8,86.9,7.2,13.1,100,16.7,21.8,18.8,57.2,48.7,92.8,89.4,7.2,10.6,100,39.6,17.5,5.7,47.7,50.7,93.1,73.9,6.9,26.1,341,90,118,128,63,85,252,263,328,88,127,107,58,78,225,249,171,51,45,21,23,62,85,120,24.0,22.8,36.2,30.9,24.0,16.6,34.3,21.4,28.5,25.7,40.8,35.0,28.4,22.1,40.8,29.3,36.6,18.3,52.5,29.1,32.1,17.0,48.0,26.4,"(CONTRACTS OF 5,000 BUSHELS)"
28,WHEAT - CHICAGO BOARD OF TRADE,60613,2006-06-13,001602,CBT,0,1,490977,85650,81090,101555,265275,240004,452480,422649,38497,68328,416043,82032,94292,71441,229637,202383,383110,368116,32933,47927,74934,29061,12241,4671,35638,37621,69370,54533,5564,20401,-43178.0,-17731.0,-10570.0,-13910.0,-9664.0,-16888.0,-41305.0,-41368.0,-1873.0,-1810.0,100,17.4,16.5,20.7,54.0,48.9,92.2,86.1,7.8,13.9,100,19.7,22.7,17.2,55.2,48.6,92.1,88.5,7.9,11.5,100,38.8,16.3,6.2,47.6,50.2,92.6,72.8,7.4,27.2,341,98,117,125,60,83,260,256,329,100,121,107,54,77,235,243,165,49,46,22,22,58,83,117,23.8,22.4,35.1,30.7,23.6,17.7,33.8,22.9,28.0,25.0,40.1,34.6,27.8,23.1,39.7,30.0,37.1,18.6,53.0,29.8,32.5,17.3,48.4,26.7,"(CONTRACTS OF 5,000 BUSHELS)"
29,WHEAT - CHICAGO BOARD OF TRADE,60606,2006-06-06,001602,CBT,0,1,534155,103381,91660,115465,274939,256892,493785,464017,40370,70138,458969,101281,104484,85278,237400,218739,423959,408501,35010,50468,75186,27847,12923,4440,37539,38153,69826,55516,5360,19670,-3898.0,-14642.0,-4836.0,12874.0,-4041.0,-10562.0,-5809.0,-2524.0,1911.0,-1374.0,100,19.4,17.2,21.6,51.5,48.1,92.4,86.9,7.6,13.1,100,22.1,22.8,18.6,51.7,47.7,92.4,89.0,7.6,11.0,100,37.0,17.2,5.9,49.9,50.7,92.9,73.8,7.1,26.2,371,108,127,134,60,82,285,265,363,114,135,115,52,79,258,256,175,53,49,23,22,61,87,124,22.4,22.5,32.8,30.2,22.4,17.4,32.2,22.7,26.0,24.8,37.8,33.4,26.0,22.8,37.4,28.8,38.9,19.4,53.8,30.5,34.4,17.8,49.2,27.1,"(CONTRACTS OF 5,000 BUSHELS)"
30,WHEAT - CHICAGO BOARD OF TRADE,60530,2006-05-30,001602,CBT,0,1,538053,118023,96496,102591,278980,267454,499594,466541,38459,71512,465067,116877,109241,74193,240362,229478,431432,412912,33635,52155,72986,25653,11762,3891,38618,37976,68162,53629,4824,19357,15758.0,7315.0,2037.0,9966.0,-175.0,4914.0,17106.0,16917.0,-1348.0,-1159.0,100,21.9,17.9,19.1,51.8,49.7,92.9,86.7,7.1,13.3,100,25.1,23.5,16.0,51.7,49.3,92.8,88.8,7.2,11.2,100,35.1,16.1,5.3,52.9,52.0,93.4,73.5,6.6,26.5,376,116,129,125,53,87,281,260,370,115,138,107,44,84,254,252,167,51,42,21,22,62,82,119,22.7,23.9,33.3,30.8,22.7,18.5,32.9,24.0,26.2,26.1,38.2,33.8,26.1,24.1,38.0,30.5,42.0,20.0,55.7,31.1,37.3,18.6,51.0,27.8,"(CONTRACTS OF 5,000 BUSHELS)"
31,WHEAT - CHICAGO BOARD OF TRADE,60523,2006-05-23,001602,CBT,0,1,522295,110708,94459,92625,279155,262540,482488,449624,39807,72671,453590,109851,105524,67290,241957,227193,419098,400007,34492,53583,68705,23325,11403,2867,37198,35347,63390,49617,5315,19088,45238.0,15487.0,14002.0,11566.0,19745.0,16021.0,46798.0,41589.0,-1560.0,3649.0,100,21.2,18.1,17.7,53.4,50.3,92.4,86.1,7.6,13.9,100,24.2,23.3,14.8,53.3,50.1,92.4,88.2,7.6,11.8,100,33.9,16.6,4.2,54.1,51.4,92.3,72.2,7.7,27.8,367,112,136,119,49,82,269,252,362,113,141,104,41,80,245,247,152,47,34,20,22,59,77,108,23.5,24.2,34.5,31.4,23.3,19.1,33.9,25.0,26.9,26.4,39.1,34.3,26.8,24.7,38.9,31.5,43.1,21.5,57.0,31.8,38.2,19.2,52.1,28.2,"(CONTRACTS OF 5,000 BUSHELS)"
32,WHEAT - CHICAGO BOARD OF TRADE,60516,2006-05-16,001602,CBT,0,1,477057,95221,80457,81059,259410,246519,435690,408035,41367,69022,424295,93785,89109,62827,231375,219463,387987,371399,36308,52896,52762,16968,6880,2700,28035,27056,47703,36636,5059,16126,61519.0,20335.0,1496.0,22350.0,9470.0,25235.0,52155.0,49081.0,9364.0,12438.0,100,20.0,16.9,17.0,54.4,51.7,91.3,85.5,8.7,14.5,100,22.1,21.0,14.8,54.5,51.7,91.4,87.5,8.6,12.5,100,32.2,13.0,5.1,53.1,51.3,90.4,69.4,9.6,30.6,349,108,123,119,44,80,250,250,344,105,133,108,36,77,231,244,134,38,28,19,19,58,67,99,25.2,27.3,36.2,34.6,25.0,22.3,35.8,28.1,28.2,29.5,40.3,37.5,28.0,28.1,40.2,34.9,44.7,23.4,58.7,33.6,39.0,20.2,53.0,28.2,"(CONTRACTS OF 5,000 BUSHELS)"
33,WHEAT - CHICAGO BOARD OF TRADE,60509,2006-05-09,001602,CBT,0,1,415538,74886,78961,58709,249940,221284,383535,358954,32003,56584,371964,72974,81385,47607,223411,200012,343992,329004,27972,42960,43574,10870,6534,2144,26529,21272,39543,29950,4031,13624,32547.0,8863.0,300.0,6718.0,8328.0,19359.0,23909.0,26377.0,8638.0,6170.0,100,18.0,19.0,14.1,60.1,53.3,92.3,86.4,7.7,13.6,100,19.6,21.9,12.8,60.1,53.8,92.5,88.5,7.5,11.5,100,24.9,15.0,4.9,60.9,48.8,90.7,68.7,9.3,31.3,320,88,125,108,41,74,222,234,315,88,131,96,34,71,204,227,116,33,22,13,17,54,56,85,28.9,28.6,41.5,36.5,28.7,23.8,41.2,29.6,32.2,30.8,46.2,39.5,32.0,29.7,46.0,36.3,44.3,23.4,57.1,34.1,38.4,20.0,50.9,28.3,"(CONTRACTS OF 5,000 BUSHELS)"
34,WHEAT - CHICAGO BOARD OF TRADE,60502,2006-05-02,001602,CBT,0,1,382991,66023,78661,51991,241612,201925,359626,332577,23365,50414,345252,63517,80444,42961,218964,183167,325442,306572,19810,38680,37739,10993,6704,543,22648,18758,34184,26005,3555,11734,455.0,2263.0,449.0,-310.0,10551.0,11201.0,12504.0,11340.0,-12049.0,-10885.0,100,17.2,20.5,13.6,63.1,52.7,93.9,86.8,6.1,13.2,100,18.4,23.3,12.4,63.4,53.1,94.3,88.8,5.7,11.2,100,29.1,17.8,1.4,60.0,49.7,90.6,68.9,9.4,31.1,306,81,122,97,44,73,206,229,302,79,130,90,37,70,193,223,109,34,20,8,16,46,53,73,31.4,27.9,44.8,35.5,31.2,23.7,44.6,29.0,34.8,30.2,49.7,38.2,34.6,29.1,49.4,35.3,46.0,23.8,60.2,35.5,40.0,21.3,54.2,30.7,"(CONTRACTS OF 5,000 BUSHELS)"
35,WHEAT - CHICAGO BOARD OF TRADE,60425,2006-04-25,001602,CBT,0,1,382536,63760,78212,52301,231061,190724,347122,321237,35414,61299,16238,5448,5255,200,5808,6601,11456,12056,4782,4182,366298,63884,78529,46529,225253,184123,335666,309181,30632,57117,-1573.0,-4029.0,2317.0,-733.0,-1725.0,-11839.0,-6487.0,-10255.0,4914.0,8682.0,100,16.7,20.4,13.7,60.4,49.9,90.7,84.0,9.3,16.0,100,33.6,32.4,1.2,35.8,40.7,70.6,74.2,29.4,25.8,100,17.4,21.4,12.7,61.5,50.3,91.6,84.4,8.4,15.6,304,79,119,96,49,72,209,228,91,25,25,1,11,31,36,57,298,83,121,89,43,71,197,221,31.4,26.6,44.7,34.1,31.2,22.4,44.4,27.5,38.8,26.0,51.1,39.7,38.8,26.0,51.1,39.7,32.7,27.2,46.2,34.9,32.6,23.0,46.0,28.0,"(CONTRACTS OF 5,000 BUSHELS)"
36,WHEAT - CHICAGO BOARD OF TRADE,60418,2006-04-18,001602,CBT,0,1,384109,67789,75895,53034,232786,202563,353609,331492,30500,52617,35737,12930,16605,699,14941,12267,28570,29571,7167,6166,348372,65605,70036,41589,217845,190296,325039,301921,23333,46451,-2952.0,1250.0,640.0,-1998.0,978.0,1978.0,230.0,620.0,-3182.0,-3572.0,100,17.6,19.8,13.8,60.6,52.7,92.1,86.3,7.9,13.7,100,36.2,46.5,2.0,41.8,34.3,79.9,82.7,20.1,17.3,100,18.8,20.1,11.9,62.5,54.6,93.3,86.7,6.7,13.3,313,92,115,106,51,73,223,234,165,49,58,5,22,37,73,98,289,83,116,91,42,72,193,218,31.3,26.7,44.7,34.0,31.1,21.7,44.4,26.7,38.0,19.2,49.1,30.5,36.7,19.2,47.8,30.5,33.3,28.6,47.1,36.2,33.1,23.4,46.9,28.6,"(CONTRACTS OF 5,000 BUSHELS)"
37,WHEAT - CHICAGO BOARD OF TRADE,60411,2006-04-11,001602,CBT,0,1,387061,66539,75255,55032,231808,200585,353379,330872,33682,56189,97564,26095,43433,505,58802,41029,85402,84967,12162,12597,289497,63449,54827,31522,173006,159556,267977,245905,21520,43592,-323.0,4397.0,-3483.0,-8964.0,7734.0,16798.0,3167.0,4351.0,-3490.0,-4674.0,100,17.2,19.4,14.2,59.9,51.8,91.3,85.5,8.7,14.5,100,26.7,44.5,0.5,60.3,42.1,87.5,87.1,12.5,12.9,100,21.9,18.9,10.9,59.8,55.1,92.6,84.9,7.4,15.1,312,94,116,111,48,70,226,232,220,69,89,4,21,42,93,132,264,84,94,86,41,68,182,198,31.0,26.5,44.4,33.4,30.9,22.2,44.2,27.2,40.8,25.3,57.9,36.2,40.8,25.3,57.9,36.1,31.8,28.8,43.4,36.4,31.6,23.3,42.8,28.8,"(CONTRACTS OF 5,000 BUSHELS)"
38,WHEAT - CHICAGO BOARD OF TRADE,60404,2006-04-04,001602,CBT,0,1,387384,62142,78738,63996,224074,183787,350212,326521,37172,60863,161519,30281,74410,1594,112491,63970,144366,139974,17153,21545,225865,71917,44384,22346,111583,119817,205846,186547,20019,39318,3054.0,4088.0,8995.0,-8400.0,2461.0,-577.0,-1851.0,18.0,4905.0,3036.0,100,16.0,20.3,16.5,57.8,47.4,90.4,84.3,9.6,15.7,100,18.7,46.1,1.0,69.6,39.6,89.4,86.7,10.6,13.3,100,31.8,19.7,9.9,49.4,53.0,91.1,82.6,8.9,17.4,316,90,117,119,49,69,225,247,247,63,121,6,22,41,89,164,248,96,72,74,39,68,173,179,31.8,24.6,44.9,30.9,31.6,21.9,44.6,26.7,49.1,25.8,66.0,34.1,49.1,25.8,65.9,34.1,28.5,27.2,37.8,35.2,28.3,23.6,35.8,29.8,"(CONTRACTS OF 5,000 BUSHELS)"
39,WHEAT - CHICAGO BOARD OF TRADE,60328,2006-03-28,001602,CBT,0,1,384330,58054,69743,72396,221613,184364,352063,326503,32267,57827,189290,38731,82005,1842,134364,91672,174937,175519,14353,13771,195040,71238,39653,18639,87249,92692,177126,150984,17914,44056,1713.0,487.0,436.0,4433.0,-3879.0,-6258.0,1041.0,-1389.0,672.0,3102.0,100,15.1,18.1,18.8,57.7,48.0,91.6,85.0,8.4,15.0,100,20.5,43.3,1.0,71.0,48.4,92.4,92.7,7.6,7.3,100,36.5,20.3,9.6,44.7,47.5,90.8,77.4,9.2,22.6,312,99,102,115,49,66,228,233,259,68,123,4,27,44,98,168,239,97,67,66,36,65,165,168,31.5,25.6,45.1,32.8,31.3,23.5,44.8,28.7,49.0,32.2,64.4,43.5,49.0,32.2,64.4,43.5,25.5,24.5,35.2,32.2,24.5,21.2,33.8,27.6,"(CONTRACTS OF 5,000 BUSHELS)"
40,WHEAT - CHICAGO BOARD OF TRADE,60321,2006-03-21,001602,CBT,0,1,382617,57567,69307,67963,225492,190622,351022,327892,31595,54725,201324,41243,80190,1837,143299,103354,186379,185381,14945,15943,181293,67190,39983,15260,82193,87268,164643,142511,16650,38782,-10679.0,-10888.0,-2116.0,-339.0,2706.0,-10373.0,-8521.0,-12828.0,-2158.0,2149.0,100,15.0,18.1,17.8,58.9,49.8,91.7,85.7,8.3,14.3,100,20.5,39.8,0.9,71.2,51.3,92.6,92.1,7.4,7.9,100,37.1,22.1,8.4,45.3,48.1,90.8,78.6,9.2,21.4,311,88,110,114,47,67,229,230,261,72,120,5,26,48,102,169,243,94,72,64,36,66,162,171,32.1,26.4,45.9,34.0,31.9,24.3,45.7,29.6,47.9,33.0,65.2,44.0,47.9,33.0,65.2,44.0,28.0,24.0,39.3,31.6,26.7,21.0,36.4,27.7,"(CONTRACTS OF 5,000 BUSHELS)"
41,WHEAT - CHICAGO BOARD OF TRADE,60314,2006-03-14,001602,CBT,0,1,393296,68455,71423,68302,222786,200995,359543,340720,33753,52576,217027,53300,81990,871,145781,119206,199952,202067,17075,14960,176269,65473,39751,17113,77005,81789,159591,138653,16678,37616,-3211.0,-4737.0,1515.0,-329.0,590.0,-4388.0,-4476.0,-3202.0,1265.0,-9.0,100,17.4,18.2,17.4,56.6,51.1,91.4,86.6,8.6,13.4,100,24.6,37.8,0.4,67.2,54.9,92.1,93.1,7.9,6.9,100,37.1,22.6,9.7,43.7,46.4,90.5,78.7,9.5,21.3,324,100,111,111,43,68,232,234,267,73,123,6,27,49,104,175,245,95,70,62,31,67,158,171,30.1,26.9,43.4,34.7,30.0,24.4,43.1,29.6,45.5,36.1,62.4,46.6,45.5,36.1,62.4,46.6,25.8,20.9,37.4,28.1,24.5,18.9,34.3,25.2,"(CONTRACTS OF 5,000 BUSHELS)"
42,WHEAT - CHICAGO BOARD OF TRADE,60307,2006-03-07,001602,CBT,0,1,396507,73192,69908,68631,222196,205383,364019,343922,32488,52585,229757,58081,83688,2042,151702,126939,211825,212669,17932,17088,166750,67480,38589,14220,70494,78444,152194,131253,14556,35497,5536.0,1919.0,-2666.0,2927.0,2564.0,5835.0,7410.0,6096.0,-1874.0,-560.0,100,18.5,17.6,17.3,56.0,51.8,91.8,86.7,8.2,13.3,100,25.3,36.4,0.9,66.0,55.2,92.2,92.6,7.8,7.4,100,40.5,23.1,8.5,42.3,47.0,91.3,78.7,8.7,21.3,341,108,117,120,43,71,254,237,280,87,121,11,28,50,122,175,251,102,70,65,30,70,165,173,30.1,28.0,43.0,35.7,29.9,25.7,42.8,30.9,45.1,36.3,61.6,46.7,45.1,36.3,61.6,46.3,26.7,22.5,38.7,29.7,25.8,20.1,36.7,26.5,"(CONTRACTS OF 5,000 BUSHELS)"
43,WHEAT - CHICAGO BOARD OF TRADE,60228,2006-02-28,001602,CBT,0,1,390971,71273,72574,65704,219632,199548,356609,337826,34362,53145,233079,57398,84175,3732,151923,125805,213053,213712,20026,19367,157892,63956,38480,11891,67709,73743,143556,124114,14336,33778,420.0,-2397.0,-9077.0,3877.0,-794.0,3905.0,686.0,-1295.0,-266.0,1715.0,100,18.2,18.6,16.8,56.2,51.0,91.2,86.4,8.8,13.6,100,24.6,36.1,1.6,65.2,54.0,91.4,91.7,8.6,8.3,100,40.5,24.4,7.5,42.9,46.7,90.9,78.6,9.1,21.4,336,116,106,118,43,75,248,235,279,86,117,22,28,56,131,178,245,99,64,58,32,72,159,166,30.3,27.3,43.5,34.9,30.1,25.0,43.2,30.1,44.7,34.8,61.1,45.0,44.7,34.6,61.1,44.5,27.5,23.2,39.4,30.4,26.3,20.9,37.0,27.4,"(CONTRACTS OF 5,000 BUSHELS)"
44,WHEAT - CHICAGO BOARD OF TRADE,60221,2006-02-21,001602,CBT,0,1,390551,73670,81651,61827,220426,195643,355923,339121,34628,51430,245346,62521,92689,5007,157176,129967,224704,227663,20642,17683,145205,58297,36110,9672,63250,65676,131219,111458,13986,33747,11431.0,-2085.0,5274.0,4334.0,11550.0,5655.0,13799.0,15263.0,-2368.0,-3832.0,100,18.9,20.9,15.8,56.4,50.1,91.1,86.8,8.9,13.2,100,25.5,37.8,2.0,64.1,53.0,91.6,92.8,8.4,7.2,100,40.1,24.9,6.7,43.6,45.2,90.4,76.8,9.6,23.2,326,107,117,108,45,64,238,225,277,90,116,40,33,48,151,177,219,83,66,55,28,63,141,155,29.4,26.9,42.5,34.6,29.2,24.6,42.3,29.8,41.9,33.6,57.2,43.3,41.9,33.1,57.2,42.7,31.4,23.4,44.1,30.6,30.1,21.4,42.4,28.3,"(CONTRACTS OF 5,000 BUSHELS)"
